From	Entry	Reviewed	Entry Name	Protein names	Organism	Length
WP_005693148.1	Q4QMF1	unreviewed	Q4QMF1_HAEI8	NADH dehydrogenase (EC 1.6.99.3)	Haemophilus influenzae (strain 86-028NP)	444
WP_005693148.1	P44856	reviewed	NDH_HAEIN	Type II NADH:quinone oxidoreductase (EC 1.6.5.9) (NADH dehydrogenase-2) (NADH dh II) (NDH-2) (NADH-quinone reductase) (NQR)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	444
WP_005693148.1	A0A0Y7J098	unreviewed	A0A0Y7J098_HAEIF	NAD(P)/FAD-dependent oxidoreductase	Haemophilus influenzae	444
WP_005693196.1	Q4QM55	unreviewed	Q4QM55_HAEI8	Thiol:disulfide interchange protein	Haemophilus influenzae (strain 86-028NP)	205
WP_005693196.1	A5UHZ4	unreviewed	A5UHZ4_HAEIG	Thiol:disulfide interchange protein	Haemophilus influenzae (strain PittGG)	205
WP_005693196.1	P31810	reviewed	DSBA_HAEIN	Thiol:disulfide interchange protein DsbA	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	205
WP_005693196.1	A0A0Y7J5R8	unreviewed	A0A0Y7J5R8_HAEIF	Thiol:disulfide interchange protein	Haemophilus influenzae	205
WP_005693197.1	Q4QM53	reviewed	TRMA_HAEI8	tRNA/tmRNA (uracil-C(5))-methyltransferase (EC 2.1.1.-) (EC 2.1.1.35) (tRNA (uracil(54)-C(5))-methyltransferase) (tRNA(m5U54)-methyltransferase) (RUMT) (tmRNA (uracil(341)-C(5))-methyltransferase)	Haemophilus influenzae (strain 86-028NP)	363
WP_005693197.1	P31812	reviewed	TRMA_HAEIN	tRNA/tmRNA (uracil-C(5))-methyltransferase (EC 2.1.1.-) (EC 2.1.1.35) (tRNA (uracil(54)-C(5))-methyltransferase) (tRNA(m5U54)-methyltransferase) (RUMT) (tmRNA (uracil(341)-C(5))-methyltransferase)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	363
WP_005693197.1	A0A0Y7J5X5	unreviewed	A0A0Y7J5X5_HAEIF	tRNA/tmRNA (uracil-C(5))-methyltransferase (EC 2.1.1.35) (tRNA (uracil(54)-C(5))-methyltransferase) (tRNA(m5U54)-methyltransferase) (RUMT) (tmRNA (uracil(341)-C(5))-methyltransferase)	Haemophilus influenzae	363
WP_005693236.1	A5UI30	unreviewed	A5UI30_HAEIG	Uncharacterized protein	Haemophilus influenzae (strain PittGG)	134
WP_005693236.1	P44069	reviewed	Y886_HAEIN	Uncharacterized protein HI_0886	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	134
WP_005693236.1	A0A1Q5Y613	unreviewed	A0A1Q5Y613_HAEIF	DoxX family protein	Haemophilus influenzae	134
WP_005693271.1	Q4QLY3	unreviewed	Q4QLY3_HAEI8	DUF559 domain-containing protein	Haemophilus influenzae (strain 86-028NP)	121
WP_005693271.1	P44075	reviewed	Y925_HAEIN	Uncharacterized protein HI_0925	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	121
WP_005693416.1	P45035	reviewed	CCMD_HAEIN	Heme exporter protein D (Cytochrome c-type biogenesis protein CcmD)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	67
WP_005693416.1	A0A0K9KXK9	unreviewed	A0A0K9KXK9_HAEIF	Heme exporter protein D	Haemophilus influenzae	67
WP_005693575.1	Q4QKQ9	reviewed	LOLD_HAEI8	Lipoprotein-releasing system ATP-binding protein LolD (EC 7.6.2.-)	Haemophilus influenzae (strain 86-028NP)	227
WP_005693575.1	A5UEF9	unreviewed	A5UEF9_HAEIG	Lipoprotein-releasing system ATP-binding protein LolD (EC 7.6.2.-)	Haemophilus influenzae (strain PittGG)	227
WP_005693575.1	P45247	reviewed	LOLD_HAEIN	Lipoprotein-releasing system ATP-binding protein LolD (EC 7.6.2.-)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	227
WP_005693575.1	A0A1Q5Y2T8	unreviewed	A0A1Q5Y2T8_HAEIF	Lipoprotein-releasing system ATP-binding protein LolD (EC 7.6.2.-)	Haemophilus influenzae	227
WP_005693617.1	A5UJ24	unreviewed	A5UJ24_HAEIG	SH3b domain-containing protein	Haemophilus influenzae (strain PittGG)	203
WP_005693617.1	A0A0K9KNE9	unreviewed	A0A0K9KNE9_HAEIF	SH3_and_anchor: SH3 domain protein	Haemophilus influenzae	203
WP_005693647.1	P45286	reviewed	SAPB_HAEIN	Peptide transport system permease protein SapB	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	321
WP_005693756.1	P44437	reviewed	HFQ_HAEIN	RNA-binding protein Hfq	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	91
WP_005693756.1	A0A5C2QXR1	unreviewed	A0A5C2QXR1_HAEIF	RNA-binding protein Hfq	Haemophilus influenzae biotype aegyptius	91
WP_005693756.1	A0A112WFM4	unreviewed	A0A112WFM4_HAEIF	RNA-binding protein Hfq	Haemophilus influenzae	91
WP_005693756.1	E7A7B7	unreviewed	E7A7B7_HAEIF	RNA-binding protein Hfq	Haemophilus influenzae F3031	91
WP_005693761.1	P44691	reviewed	ZNUB_HAEIN	High-affinity zinc uptake system membrane protein ZnuB	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	261
WP_005693761.1	A0A0Y7KZU0	unreviewed	A0A0Y7KZU0_HAEIF	Zinc transporter subunit: membrane component of ABC superfamily (Zinc uptake system membrane protein ZnuB)	Haemophilus influenzae	261
WP_005693857.1	Q4QPH9	unreviewed	Q4QPH9_HAEI8	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaE)	Haemophilus influenzae (strain 86-028NP)	158
WP_005693857.1	P44492	reviewed	TSAE_HAEIN	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaE)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	158
WP_005693857.1	A0A112WNQ9	unreviewed	A0A112WNQ9_HAEIF	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE (t(6)A37 threonylcarbamoyladenosine biosynthesis protein TsaE)	Haemophilus influenzae	158
WP_005693871.1	A0A806DRW2	unreviewed	A0A806DRW2_HAEI6	Probable TRAP-type transport system, small permease component	Haemophilus influenzae (strain R2866)	165
WP_005693871.1	A0A346JV83	unreviewed	A0A346JV83_HAEIF	TRAP transporter small permease	Haemophilus influenzae	165
WP_005693880.1	P44472	reviewed	Y035_HAEIN	Putative transport protein HI_0035	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	551
WP_005693951.1	Q4QKC2	unreviewed	Q4QKC2_HAEI8	Uncharacterized protein	Haemophilus influenzae (strain 86-028NP)	93
WP_005693951.1	P44185	reviewed	Y1413_HAEIN	Uncharacterized protein HI_1413	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	93
WP_005693951.1	A0A346JW40	unreviewed	A0A346JW40_HAEIF	Uncharacterized protein	Haemophilus influenzae	93
WP_005694049.1	P44411	reviewed	BCP_HAEIN	Putative peroxiredoxin bcp (EC 1.11.1.24) (Bacterioferritin comigratory protein homolog) (Thioredoxin peroxidase) (Thioredoxin-dependent peroxiredoxin Bcp)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	155
WP_005694049.1	A0A2X4XE78	unreviewed	A0A2X4XE78_HAEIF	Thiol peroxidase, thioredoxin-dependent (EC 1.11.1.15)	Haemophilus influenzae	155
WP_005694050.1	A5UG59	unreviewed	A5UG59_HAEIG	Biopolymer transport protein ExbD	Haemophilus influenzae (strain PittGG)	147
WP_005694050.1	P43009	reviewed	EXBD_HAEIN	Biopolymer transport protein ExbD	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	147
WP_005694050.1	A0A5C2QKY1	unreviewed	A0A5C2QKY1_HAEIF	Biopolymer transport protein ExbD	Haemophilus influenzae biotype aegyptius	147
WP_005694050.1	A0A1Q5Y217	unreviewed	A0A1Q5Y217_HAEIF	Biopolymer transport protein ExbD	Haemophilus influenzae	147
WP_005694050.1	E7A858	unreviewed	E7A858_HAEIF	Biopolymer transport protein ExbD	Haemophilus influenzae F3031	147
WP_005694062.1	A0A806ECV8	unreviewed	A0A806ECV8_HAEI6	Lipoprotein NlpI	Haemophilus influenzae (strain R2866)	314
WP_005694062.1	P44585	reviewed	NLPI_HAEIN	Lipoprotein NlpI homolog	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	314
WP_005694062.1	A0A0Y7JIQ3	unreviewed	A0A0Y7JIQ3_HAEIF	Lipoprotein NlpI	Haemophilus influenzae	314
WP_005694105.1	Q4QP09	unreviewed	Q4QP09_HAEI8	Probable formate transporter	Haemophilus influenzae (strain 86-028NP)	284
WP_005694105.1	A5UFY4	unreviewed	A5UFY4_HAEIG	Probable formate transporter	Haemophilus influenzae (strain PittGG)	284
WP_005694105.1	P43756	reviewed	FOCA_HAEIN	Probable formate transporter (Formate channel)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	284
WP_005694105.1	A0A1Q5Y3S6	unreviewed	A0A1Q5Y3S6_HAEIF	Formate transporter (Formate transporter FocA) (Putative formate transporter 1)	Haemophilus influenzae	284
WP_005694127.1	P44429	reviewed	ALF_HAEIN	Fructose-bisphosphate aldolase (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	359
WP_005694127.1	A0A2R3G1W0	unreviewed	A0A2R3G1W0_HAEIF	Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	Haemophilus influenzae	359
WP_005694239.1	A5UIW9	unreviewed	A5UIW9_HAEIG	Uncharacterized protein	Haemophilus influenzae (strain PittGG)	163
WP_005694239.1	P45108	reviewed	CVPA_HAEIN	Colicin V production protein homolog	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	163
WP_005694310.1	Q4QJX6	unreviewed	Q4QJX6_HAEI8	Predicted ABC-type transport system, periplasmic component	Haemophilus influenzae (strain 86-028NP)	206
WP_005694310.1	P44137	reviewed	Y1249_HAEIN	Uncharacterized protein HI_1249	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	206
WP_005694310.1	A0A5C2QVY2	unreviewed	A0A5C2QVY2_HAEIF	Zinc transporter binding subunit ZevA	Haemophilus influenzae biotype aegyptius	206
WP_005694310.1	A0A2R3G4D0	unreviewed	A0A2R3G4D0_HAEIF	DUF1007 family protein	Haemophilus influenzae	206
WP_005694310.1	E7A431	unreviewed	E7A431_HAEIF	Uncharacterized protein	Haemophilus influenzae F3031	206
WP_005694416.1	Q4QP56	unreviewed	Q4QP56_HAEI8	Uncharacterized protein	Haemophilus influenzae (strain 86-028NP)	438
WP_005694416.1	P44530	reviewed	Y125_HAEIN	Putative permease HI_0125	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	438
WP_005694416.1	A0A2S9S928	unreviewed	A0A2S9S928_HAEIF	NCS2 family permease	Haemophilus influenzae	438
WP_005694542.1	Q4QMJ0	unreviewed	Q4QMJ0_HAEI8	Serine acetyltransferase (EC 2.3.1.30)	Haemophilus influenzae (strain 86-028NP)	267
WP_005694542.1	A5UHL1	unreviewed	A5UHL1_HAEIG	Serine acetyltransferase (EC 2.3.1.30)	Haemophilus influenzae (strain PittGG)	267
WP_005694542.1	P43886	reviewed	CYSE_HAEIN	Serine acetyltransferase (SAT) (EC 2.3.1.30)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	267
WP_005694542.1	A0A5C2R0V6	unreviewed	A0A5C2R0V6_HAEIF	Serine acetyltransferase (EC 2.3.1.30)	Haemophilus influenzae biotype aegyptius	267
WP_005694542.1	A0A1Q5Y4G0	unreviewed	A0A1Q5Y4G0_HAEIF	Serine acetyltransferase (EC 2.3.1.30)	Haemophilus influenzae	267
WP_005694542.1	E7A6I7	unreviewed	E7A6I7_HAEIF	Serine acetyltransferase (EC 2.3.1.30)	Haemophilus influenzae F3031	267
WP_006995348.1	Q4QK20	unreviewed	Q4QK20_HAEI8	Uncharacterized protein	Haemophilus influenzae (strain 86-028NP)	150
WP_006995348.1	A0A1B8PHK6	unreviewed	A0A1B8PHK6_HAEHA	Uncharacterized protein	Haemophilus haemolyticus	150
WP_006995348.1	A0A0C5F5H1	unreviewed	A0A0C5F5H1_HAEIF	Uncharacterized protein	Haemophilus influenzae	150
WP_006995377.1	A0A2R3FWY3	unreviewed	A0A2R3FWY3_HAEIF	L-fuculokinase (EC 2.7.1.51) (L-fuculose kinase)	Haemophilus influenzae	470
WP_006995578.1	A0A2S9S5H4	unreviewed	A0A2S9S5H4_HAEIF	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific) (EC 2.5.1.31) (Ditrans,polycis-undecaprenylcistransferase) (Undecaprenyl diphosphate synthase) (UDS) (Undecaprenyl pyrophosphate synthase) (UPP synthase)	Haemophilus influenzae	239
WP_009500975.1	A0A1B8QRI2	unreviewed	A0A1B8QRI2_9PAST	Oligoribonuclease (EC 3.1.-.-)	Haemophilus sp. CCUG 66565	182
WP_009500975.1	Q4QJM8	reviewed	ORN_HAEI8	Oligoribonuclease (EC 3.1.15.-)	Haemophilus influenzae (strain 86-028NP)	182
WP_009500975.1	A5UBG1	reviewed	ORN_HAEIE	Oligoribonuclease (EC 3.1.15.-)	Haemophilus influenzae (strain PittEE)	182
WP_009500975.1	A0A0M3G125	unreviewed	A0A0M3G125_HAEHA	Oligoribonuclease (EC 3.1.-.-)	Haemophilus haemolyticus	182
WP_009500975.1	A0A2R3G0B8	unreviewed	A0A2R3G0B8_HAEIF	Oligoribonuclease (EC 3.1.-.-)	Haemophilus influenzae	182
WP_009500975.1	H1LR07	unreviewed	H1LR07_9PAST	Oligoribonuclease (EC 3.1.-.-)	Haemophilus sp. oral taxon 851 str. F0397	182
WP_010869182.1	A0A806DMX4	unreviewed	A0A806DMX4_HAEI6	Translation initiation factor IF-3	Haemophilus influenzae (strain R2866)	180
WP_010869182.1	A0A5C2R7S3	unreviewed	A0A5C2R7S3_HAEIF	Translation initiation factor IF-3	Haemophilus influenzae biotype aegyptius	180
WP_010869182.1	A0A1Q5Y234	unreviewed	A0A1Q5Y234_HAEIF	Translation initiation factor IF-3	Haemophilus influenzae	180
WP_011271778.1	Q4QPN7	unreviewed	Q4QPN7_HAEI8	Formate dehydrogenase iron-sulfur subunit	Haemophilus influenzae (strain 86-028NP)	312
WP_011271778.1	A0A2R3FZI4	unreviewed	A0A2R3FZI4_HAEIF	Formate dehydrogenase iron-sulfur subunit	Haemophilus influenzae	312
WP_011271784.1	Q4QPL9	unreviewed	Q4QPL9_HAEI8	[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)	Haemophilus influenzae (strain 86-028NP)	335
WP_011271784.1	A0A2R3G060	unreviewed	A0A2R3G060_HAEIF	[Citrate [pro-3S]-lyase] ligase (EC 6.2.1.22)	Haemophilus influenzae	335
WP_011271785.1	Q4QPL8	reviewed	LIPA_HAEI8	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	Haemophilus influenzae (strain 86-028NP)	320
WP_011271785.1	A0A5C2QZI6	unreviewed	A0A5C2QZI6_HAEIF	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	Haemophilus influenzae biotype aegyptius	320
WP_011271785.1	A0A2R3FZK4	unreviewed	A0A2R3FZK4_HAEIF	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	Haemophilus influenzae	320
WP_011271785.1	E7A7R8	unreviewed	E7A7R8_HAEIF	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	Haemophilus influenzae F3031	320
WP_011271786.1	Q4QPL5	unreviewed	Q4QPL5_HAEI8	Serine-type D-Ala-D-Ala carboxypeptidase (EC 3.4.16.4)	Haemophilus influenzae (strain 86-028NP)	393
WP_011271786.1	A0A2R3FV88	unreviewed	A0A2R3FV88_HAEIF	Serine-type D-Ala-D-Ala carboxypeptidase (EC 3.4.16.4)	Haemophilus influenzae	393
WP_011271791.1	Q4QPK3	unreviewed	Q4QPK3_HAEI8	Exodeoxyribonuclease III (EC 3.1.11.2)	Haemophilus influenzae (strain 86-028NP)	267
WP_011271791.1	A0A2S9S843	unreviewed	A0A2S9S843_HAEIF	Exodeoxyribonuclease III (EC 3.1.11.2)	Haemophilus influenzae	267
WP_011271799.1	Q4QPI9	reviewed	UXUA_HAEI8	Mannonate dehydratase (EC 4.2.1.8) (D-mannonate hydro-lyase)	Haemophilus influenzae (strain 86-028NP)	394
WP_011271799.1	A0A2R3FU67	unreviewed	A0A2R3FU67_HAEIF	Mannonate dehydratase (EC 4.2.1.8) (D-mannonate hydro-lyase)	Haemophilus influenzae	394
WP_011271800.1	Q4QPI8	unreviewed	Q4QPI8_HAEI8	Putative membrane protein TerC	Haemophilus influenzae (strain 86-028NP)	237
WP_011271801.1	Q4QPI7	reviewed	UVRC_HAEI8	UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C)	Haemophilus influenzae (strain 86-028NP)	609
WP_011271807.1	Q4QPI0	unreviewed	Q4QPI0_HAEI8	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase)	Haemophilus influenzae (strain 86-028NP)	160
WP_011271812.1	Q4QPH4	unreviewed	Q4QPH4_HAEI8	DNA repair protein RecN (Recombination protein N)	Haemophilus influenzae (strain 86-028NP)	558
WP_011271812.1	A0A2R3FV04	unreviewed	A0A2R3FV04_HAEIF	DNA repair protein RecN (Recombination protein N)	Haemophilus influenzae	558
WP_011271815.1	Q4QPH0	unreviewed	Q4QPH0_HAEI8	Uncharacterized protein	Haemophilus influenzae (strain 86-028NP)	146
WP_011271815.1	A0A2S9S881	unreviewed	A0A2S9S881_HAEIF	Nucleotidyltransferase substrate binding protein like protein	Haemophilus influenzae	146
WP_011271817.1	Q4QPG8	unreviewed	Q4QPG8_HAEI8	Acyl-CoA thioesterase II (EC 3.1.2.-)	Haemophilus influenzae (strain 86-028NP)	286
WP_011271817.1	A0A5C2QVB3	unreviewed	A0A5C2QVB3_HAEIF	Acyl-CoA thioesterase II	Haemophilus influenzae biotype aegyptius	286
WP_011271817.1	E7A7V9	unreviewed	E7A7V9_HAEIF	Acyl-CoA thioesterase II	Haemophilus influenzae F3031	286
WP_011271818.1	Q4QPG7	reviewed	SYC_HAEI8	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	Haemophilus influenzae (strain 86-028NP)	459
WP_011271818.1	A0A5C2QVV6	unreviewed	A0A5C2QVV6_HAEIF	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	Haemophilus influenzae biotype aegyptius	459
WP_011271818.1	A0A2R3FVD6	unreviewed	A0A2R3FVD6_HAEIF	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	Haemophilus influenzae	459
WP_011271818.1	E7A7W0	unreviewed	E7A7W0_HAEIF	Cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)	Haemophilus influenzae F3031	459
WP_011271819.1	Q4QPG6	unreviewed	Q4QPG6_HAEI8	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)	Haemophilus influenzae (strain 86-028NP)	169
WP_011271819.1	A0A2S9S8A6	unreviewed	A0A2S9S8A6_HAEIF	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)	Haemophilus influenzae	169
WP_011271820.1	Q4QPG5	unreviewed	Q4QPG5_HAEI8	Uncharacterized protein	Haemophilus influenzae (strain 86-028NP)	143
WP_011271820.1	A0A2R3FZL4	unreviewed	A0A2R3FZL4_HAEIF	Uncharacterized protein	Haemophilus influenzae	143
WP_011271868.1	Q4QP97	unreviewed	Q4QP97_HAEI8	Threonine synthase (EC 4.2.3.1)	Haemophilus influenzae (strain 86-028NP)	425
WP_011271868.1	A0A2R3FZR3	unreviewed	A0A2R3FZR3_HAEIF	Threonine synthase (EC 4.2.3.1)	Haemophilus influenzae	425
WP_011271878.1	Q4QP79	unreviewed	Q4QP79_HAEI8	Site-specific DNA-methyltransferase (adenine-specific) (EC 2.1.1.72)	Haemophilus influenzae (strain 86-028NP)	790
WP_011271878.1	A0A2S9S8K7	unreviewed	A0A2S9S8K7_HAEIF	Site-specific DNA-methyltransferase (adenine-specific) (EC 2.1.1.72)	Haemophilus influenzae	790
WP_011271890.1	Q4QP66	reviewed	RLMKL_HAEI8	Ribosomal RNA large subunit methyltransferase K/L [Includes: 23S rRNA m2G2445 methyltransferase (EC 2.1.1.173) (rRNA (guanine-N(2)-)-methyltransferase RlmL); 23S rRNA m7G2069 methyltransferase (EC 2.1.1.264) (rRNA (guanine-N(7)-)-methyltransferase RlmK)]	Haemophilus influenzae (strain 86-028NP)	711
WP_011271890.1	A0A2S9S921	unreviewed	A0A2S9S921_HAEIF	Ribosomal RNA large subunit methyltransferase K/L [Includes: 23S rRNA m2G2445 methyltransferase (EC 2.1.1.173) (rRNA (guanine-N(2)-)-methyltransferase RlmL); 23S rRNA m7G2069 methyltransferase (EC 2.1.1.264) (rRNA (guanine-N(7)-)-methyltransferase RlmK)]	Haemophilus influenzae	711
WP_011271894.1	Q4QP60	unreviewed	Q4QP60_HAEI8	Cystathionine beta-lyase (EC 4.4.1.8)	Haemophilus influenzae (strain 86-028NP)	395
WP_011271894.1	A0A2S9S912	unreviewed	A0A2S9S912_HAEIF	Cystathionine beta-lyase (EC 4.4.1.8) (Cystathionine beta-lyase MetC)	Haemophilus influenzae	395
WP_011271905.1	Q4QP32	unreviewed	Q4QP32_HAEI8	3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100)	Haemophilus influenzae (strain 86-028NP)	242
WP_011271905.1	A0A346KA23	unreviewed	A0A346KA23_HAEIF	3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100)	Haemophilus influenzae	242
WP_011271906.1	Q4QP31	unreviewed	Q4QP31_HAEI8	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	Haemophilus influenzae (strain 86-028NP)	312
WP_011271906.1	A0A2S9S935	unreviewed	A0A2S9S935_HAEIF	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	Haemophilus influenzae	312
WP_011271910.1	Q4QP13	unreviewed	Q4QP13_HAEI8	Outer membrane protein assembly factor BamD	Haemophilus influenzae (strain 86-028NP)	262
WP_011271910.1	A0A2S9S8V2	unreviewed	A0A2S9S8V2_HAEIF	Outer membrane protein assembly factor BamD	Haemophilus influenzae	262
WP_011271915.1	Q4QNZ7	unreviewed	Q4QNZ7_HAEI8	Negative modulator of initiation of replication	Haemophilus influenzae (strain 86-028NP)	201
WP_011271915.1	A0A0C5F0K9	unreviewed	A0A0C5F0K9_HAEIF	Negative modulator of initiation of replication	Haemophilus influenzae	201
WP_011271916.1	Q4QNZ6	unreviewed	Q4QNZ6_HAEI8	2-succinylbenzoate--CoA ligase (EC 6.2.1.26) (o-succinylbenzoyl-CoA synthetase) (OSB-CoA synthetase)	Haemophilus influenzae (strain 86-028NP)	452
WP_011271916.1	A0A2R3G0U4	unreviewed	A0A2R3G0U4_HAEIF	2-succinylbenzoate--CoA ligase (EC 6.2.1.26) (o-succinylbenzoyl-CoA synthetase) (OSB-CoA synthetase)	Haemophilus influenzae	452
WP_011271958.1	Q4QNR5	reviewed	SYE_HAEI8	Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	Haemophilus influenzae (strain 86-028NP)	480
WP_011271958.1	A0A2R3FUU3	unreviewed	A0A2R3FUU3_HAEIF	Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	Haemophilus influenzae	480
WP_011271959.1	Q4QNR4	unreviewed	Q4QNR4_HAEI8	PE-tn-6--lipooligosaccharide phosphorylethanolamine transferase	Haemophilus influenzae (strain 86-028NP)	551
WP_011271965.1	Q4QNQ5	unreviewed	Q4QNQ5_HAEI8	Probable aspartate aminotransferase (EC 2.6.1.1)	Haemophilus influenzae (strain 86-028NP)	404
WP_011271965.1	A0A8B2WMJ4	unreviewed	A0A8B2WMJ4_HAEIF	Pyridoxal phosphate-dependent aminotransferase	Haemophilus influenzae	404
WP_011271972.1	Q4QNP5	unreviewed	Q4QNP5_HAEI8	Putative type IV pilin secretion protein	Haemophilus influenzae (strain 86-028NP)	464
WP_011271972.1	Q5D8E2	unreviewed	Q5D8E2_HAEIF	PilB (Type II secretion system protein E) (Type II/IV secretion system protein)	Haemophilus influenzae	464
WP_011271973.1	Q4QNP4	unreviewed	Q4QNP4_HAEI8	Type IV pilin subunit protein	Haemophilus influenzae (strain 86-028NP)	149
WP_011271973.1	Q5D8E3	unreviewed	Q5D8E3_HAEIF	PilA (Prepilin-type N-terminal cleavage/methylation domain-containing protein)	Haemophilus influenzae	149
WP_011271974.1	Q4QNP3	unreviewed	Q4QNP3_HAEI8	AmpD	Haemophilus influenzae (strain 86-028NP)	186
WP_011271974.1	A0A2S9S643	unreviewed	A0A2S9S643_HAEIF	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	Haemophilus influenzae	186
WP_011271979.1	Q4QNN0	unreviewed	Q4QNN0_HAEI8	Pyrroline-5-carboxylate reductase (P5C reductase) (P5CR) (EC 1.5.1.2) (PCA reductase)	Haemophilus influenzae (strain 86-028NP)	271
WP_011271979.1	A0A2R3FW33	unreviewed	A0A2R3FW33_HAEIF	Pyrroline-5-carboxylate reductase (P5C reductase) (P5CR) (EC 1.5.1.2) (PCA reductase)	Haemophilus influenzae	271
WP_011271980.1	Q4QNM9	unreviewed	Q4QNM9_HAEI8	Probable 3-phenylpropionic acid transporter	Haemophilus influenzae (strain 86-028NP)	388
WP_011271980.1	A0A2R3G164	unreviewed	A0A2R3G164_HAEIF	3-phenylpropionate MFS transporter (Putative 3-phenylpropionic acid transporter)	Haemophilus influenzae	388
WP_011271981.1	Q4QNM8	unreviewed	Q4QNM8_HAEI8	Tyrosine recombinase XerD	Haemophilus influenzae (strain 86-028NP)	297
